id_number,Standard_Normal,Normal_Mean5_SD2,Exponential_Lambda1,Gamma_Shape2_Scale2,Normal_Like_Int,Left_Heavy_Int
149,0.16350212247148102,7.197419600619535,0.22519041385174354,1.965595325960036,17.0,5.0
150,0.2708495114463763,6.754341594522931,1.276147310970292,9.0032678486832,77.0,8.0
151,0.30728317162937463,2.513116106061341,0.484824439849232,2.998348303427759,21.0,1.0
152,-1.4581292569735367,5.205466934438667,0.9454458577769839,4.636875359432498,70.0,0.0
153,-1.8610758485215888,4.1307192094541225,2.225769333589458,3.77951924734627,50.0,9.0
154,-0.9997267030738938,6.557696500796856,1.3276741389646538,3.05606433783705,40.0,13.0
155,0.11936776477141464,4.9234417500365915,2.9384890680408557,6.662122670653538,31.0,1.0
156,0.6807252655160814,5.760451517197227,0.16706152003600655,2.477386919829323,33.0,3.0
157,-0.49845482709073535,4.814064556230585,1.4938906818790385,5.241939708342331,62.0,17.0
158,1.2962511227558158,1.4075083069615697,1.1771295694270407,5.056500978687985,56.0,34.0
159,-0.09853158422880474,4.935719347296561,0.005567222101279466,8.893142399804804,46.0,1.0
160,-0.045960491810021945,2.3275851888060566,0.03781759095876581,1.9776472553031574,47.0,19.0
161,-0.14044362235504848,6.397380663492082,0.03046497925163085,1.6005161269428734,33.0,1.0
162,0.21280907695638734,3.924666558457574,0.8645132500089182,2.471908293334072,47.0,41.0
163,0.6486692454893035,3.680253331802555,1.4305526503462367,1.7515502399916087,64.0,5.0
164,0.7311611727856258,5.094200272150002,0.5534897035380086,6.642894750869489,33.0,22.0
165,-0.8703546267894008,6.034974320596349,0.0023992425616048575,0.9565705965092696,58.0,10.0
166,1.5795622956301891,4.784952481120008,0.2107790973398917,7.754139075732403,41.0,7.0
167,-0.9660481611568132,8.243264338588952,3.019363046365787,3.735030267538909,22.0,9.0
168,0.06254109136925269,8.17091855303194,0.2766567533022437,10.65027201686362,68.0,16.0
169,-0.32564919160193373,8.186397259003211,1.9158636594211746,7.732694816406733,22.0,30.0
170,-1.1094769578366854,4.443895593253973,0.43942115107082436,2.8309413693753966,39.0,22.0
171,-0.13059412757289027,2.0956696967343,0.759426816813432,3.8179053291182745,67.0,5.0
172,-0.7460565421188782,7.3793800452277605,0.651557224085082,6.941294469105596,34.0,20.0
173,0.09610492530219869,4.003592230441225,0.12611459742365674,2.3141863192377428,66.0,2.0
174,0.42190040655818656,4.905624908441995,0.41188457690401464,11.241064518635179,40.0,0.0
175,1.5281762483847292,6.279694609743835,7.989331022284055,4.664284135204449,48.0,17.0
176,0.30826832241630253,2.0020632153049953,0.9205223716995076,2.360281139950066,83.0,1.0
177,-0.512387802124997,8.213214124919034,0.6331392704361548,2.7809930149933475,71.0,8.0
178,-0.40961596937235645,6.734076875000849,0.7902933539523432,0.9831067069940795,50.0,24.0
179,0.32494440864817364,5.74272400201794,0.312911748632355,7.2307902538358935,39.0,9.0
180,0.13600501287306574,6.956290045883287,0.9099354471088372,0.6334829785876686,50.0,1.0
181,1.4013041932241195,6.143210332991586,1.3198707672241328,3.136366349273004,78.0,-1.0
182,1.3225342873687373,5.178764309773999,0.10643114922953374,6.266986089145545,87.0,33.0
183,-0.326128724463014,4.532230106599337,0.35855348548803584,2.9327116767530916,38.0,24.0
184,-0.5638371703413909,3.578989009569448,0.24400926615219412,6.521273661876474,75.0,15.0
185,-2.5085039355941907,5.779575825900523,1.4905592200012727,0.5339982211959531,21.0,1.0
186,-0.5167411596521622,5.746882692436277,2.767494944843003,11.871852592301183,60.0,20.0
187,-0.9830099329005937,7.002832251808378,0.5041834698279843,1.6373234441596105,55.0,8.0
188,-0.41240481190647965,5.218560439723702,0.9195495919740196,1.8344050713138917,66.0,0.0
189,0.2885775273652716,3.5141289737042944,0.04132413804163571,8.453088201103405,31.0,19.0
190,0.14683016616728367,2.077782670620106,0.16936843345077499,2.189843185184682,50.0,17.0
191,0.028265473585154122,4.720895385068604,0.47856068071545316,4.3010701711367085,15.0,4.0
192,0.21414007635542717,4.89389684007179,1.0663898429969152,3.938751057083361,37.0,5.0
193,-0.21082562840824065,4.9990374942972595,1.1189448615405029,0.40409670769191625,47.0,46.0
194,0.20879490439018322,1.791094337600334,0.19129957024911726,3.517654298018011,52.0,1.0
195,-3.2048541628006477,7.02941207570102,0.12917925816232528,5.3246211050816505,100.0,24.0
196,-0.32939410553191373,7.2311954956715345,2.8668923014952847,3.697356306764536,38.0,14.0
197,-0.10039770776156508,3.3007180669915495,0.4254826776884922,5.469473289681307,49.0,3.0
198,-0.3373036346437119,6.611280041023857,0.6167589872214324,0.7856078477993645,27.0,12.0
199,-0.2956660570672099,6.883828917082031,0.09826076126945862,3.630304634136066,13.0,11.0
200,0.7276389742432042,5.121987576648264,2.450660452881875,8.516688074544417,65.0,0.0
201,-0.559973055732967,3.2910150715845297,1.2004770276471426,5.301941642082954,66.0,16.0
202,2.2743475130263433,8.20394273281139,0.7177661658115685,1.9822545699721985,24.0,1.0
203,0.7599534549563949,5.8478606219097875,0.5916363365563131,3.477475046533697,19.0,12.0
204,-0.09998613391669628,4.2240617938180405,0.038804123322282016,2.139923994598118,35.0,-1.0
205,-0.27043261284857123,6.539182956169478,0.24007152516030233,0.2695601672127498,78.0,21.0
206,-0.05150087292738588,8.079203106354356,1.8546584072654173,3.5003921433818808,22.0,49.0
207,-0.8803706076087731,3.8428698813044355,0.9003597443240279,1.3407464364070452,62.0,1.0
208,-0.06018028132838232,6.265540937723799,0.19772692880154658,1.8257254828947884,52.0,30.0
209,0.5406618919082766,8.147209921087036,0.20297318912893628,1.7143889809738035,47.0,25.0
210,0.6183610787931693,2.889217176809245,0.46326233326270516,5.959933556224744,38.0,7.0
211,0.6569060715456456,3.7243124380450685,0.8770624637757792,5.16937960507269,54.0,3.0
212,-0.21000725064051112,3.808381613116719,0.783407085790677,0.7165305139565964,44.0,20.0
213,-1.3717888928527475,4.618670064452809,0.7243120417818308,2.7821608263818693,42.0,20.0
214,-0.6905403320937761,4.536281747472269,1.998002715271606,3.239773266247639,45.0,15.0
215,1.6638014987039238,5.735539908060376,2.0796684199364113,7.942587347874919,70.0,6.0
216,0.8435076764151993,3.4311307627274417,1.9190279492844071,3.91968566028951,51.0,7.0
217,0.35351637382831963,3.933323513706915,1.3114135955380604,2.5066686733757977,50.0,-0.0
218,-0.7942980380275476,5.5819420008699465,0.49245748081224866,3.753559291294605,73.0,5.0
219,0.009212439913778915,5.216859261900842,0.2951885716081566,8.826559330018945,44.0,9.0
220,-1.0982763286120885,6.7182564149041974,3.0849334424856414,9.831630660270575,78.0,6.0
221,-0.6789073386972488,5.851102925763917,0.048045909811969434,1.338017693851031,34.0,10.0
222,-0.19853896082658523,6.567280052867727,0.9741802629422593,2.929747943033921,59.0,5.0
223,-0.47130152769353695,2.5692426711859113,1.7669769734410932,4.120805936365278,41.0,14.0
224,0.924511466486744,4.245255060464222,0.31983655260411636,5.028338252667681,46.0,12.0
225,-1.344679355447573,8.222329229002694,3.8890679994152246,1.9057358802169655,38.0,29.0
226,-0.8610613531160665,6.120441879334263,2.4594765255979287,8.062056192795449,43.0,3.0
227,-1.4479725553403404,6.745496022314312,0.26505053877090134,3.128605215583,35.0,19.0
228,-1.2859924973012706,5.43149268381614,0.292343867338856,7.185357750942998,55.0,28.0
229,0.1702672440255238,5.812282861282584,2.243569887779803,2.0601301567933468,34.0,1.0
230,-1.6501040675974037,4.342704381738451,0.09728812306266167,2.699906559236085,57.0,6.0
231,0.768587549073833,8.112935323858974,0.1970273052294181,3.9555805252740575,91.0,6.0
232,-0.2437169789581434,4.249846872684105,0.9569680086703954,4.991459016856009,20.0,0.0
233,0.024480754708172493,5.0844362596398,0.18020619650510686,1.4016896784042692,4.0,20.0
234,0.4683608369833975,1.376813047532723,0.8098467662473011,7.012449507235184,32.0,32.0
235,-0.39106123874776133,7.1251520168608025,0.8207284381935531,3.873673008433297,63.0,22.0
236,0.8947738918074949,3.608657863646323,0.7875615190179084,2.791844495417737,33.0,16.0
237,-0.1816641898123822,4.856682770649092,0.2844496517184308,9.03108509116746,59.0,6.0
238,0.5490700409294336,3.802000904061018,1.624311254340043,2.347384995786253,65.0,3.0
239,-0.14114854579069647,4.6519112533497315,3.4400764251858322,3.0100079204691896,45.0,10.0
240,0.23698449246192443,4.314374181618761,0.30160849049203275,3.179976783546407,64.0,0.0
241,0.27186081150716157,4.901324796371457,1.9964005584931859,2.171941064919486,7.0,14.0
242,0.2843081089218919,4.659598556036768,0.2978485175890467,4.693779627258504,65.0,13.0
243,-0.9154381516875065,4.495620538252871,0.38097998676536204,8.485118531833315,64.0,34.0
244,0.3542579097598214,4.948671733026039,1.7293140550640624,1.521971781197217,46.0,33.0
245,-0.3417024335911948,7.445062175816584,0.12821559978231278,4.87134194911517,67.0,48.0
246,0.5981926573969069,6.616324523005898,0.054737524754962914,2.415635440796972,74.0,1.0
247,-2.196918583102405,7.020260716606347,0.5614080826944761,10.74786544541676,83.0,17.0
248,-1.3450687091546831,3.9231629615401156,0.18847451729075643,6.59646541353654,86.0,6.0
249,0.3909835441804975,7.357143046820273,0.07120946208868725,4.255539788412586,49.0,18.0
250,1.7771898869422469,7.214098088071997,0.8674305350540784,9.2876544518491,45.0,10.0
251,0.8974716043159313,3.9388165505527724,0.21023509555511546,7.505444391410015,48.0,59.0
252,-0.538148370233953,8.278624567377157,0.4126915703668376,3.6223174666183784,2.0,11.0
253,-1.6218467516699249,3.501723116574873,1.2324201851574061,2.204152939927006,62.0,2.0
254,0.6393719684177451,1.44144016023001,0.09473653925246957,4.198994524685665,89.0,13.0
255,-0.11351021317238663,7.30688922108641,5.269858411789634,1.4590643220573132,58.0,8.0
256,0.6768517537836523,4.819038768428138,0.3828015960299426,1.8781517434242623,23.0,6.0
257,0.0671785515687755,6.903595961444092,0.7690897596216956,2.300445557729062,29.0,12.0
258,0.059821797679259825,3.4737195176709235,1.5579083932503033,2.258388871558367,32.0,27.0
259,3.0112990804741773,2.2928005182513944,0.23818932458919118,5.031492176047357,80.0,5.0
260,-0.0691594608794029,7.431928176748103,0.4093429580386502,4.240893689123697,57.0,15.0
261,-0.16329281965668382,2.149878662533746,0.22521483034623696,1.9358651054580462,60.0,19.0
262,-0.3418486574268951,1.9089523789352052,0.4843598476749378,0.03270624674621936,51.0,44.0
263,-0.6531931177528479,1.4000235674176162,1.2855242698221452,0.7522652787072363,27.0,2.0
264,0.9729587433151949,1.5371929475342492,1.2884350265936708,3.58252557711433,31.0,10.0
265,-0.4386012044710207,3.0570704577835563,0.22176465202097015,0.3112617789287839,60.0,16.0
266,0.7469435532429242,1.4949668798374165,0.6552091646100447,4.7649980002480135,52.0,1.0
267,0.18735615045371523,4.975776875976221,1.1902646724667374,10.890859384868836,12.0,28.0
268,1.1890636783747568,1.481305056401325,1.3441068812041734,4.007210373728992,62.0,6.0
269,0.4290697062759527,2.8114644349309525,1.0107083295821941,6.333193152999094,74.0,16.0
270,-1.1153809529161558,8.095456161276836,0.20193711469952988,4.08851006166116,51.0,8.0
271,-1.4241236660548977,5.73252598638906,2.058735596469369,4.780046389935639,41.0,32.0
272,1.4874620573265942,5.092615745002071,0.3374946157238733,1.8144302335823896,74.0,24.0
273,-0.6080149746800869,2.0381027959693467,0.5419991003310165,3.857200471284386,45.0,9.0
274,-1.3873432914773378,4.718974418618519,0.9063689773066687,4.6050865112547195,36.0,41.0
275,-0.6381964471329953,5.147758754650089,2.001271737140485,1.265921793027784,21.0,21.0
276,1.2781609656772297,1.6877087400854902,1.00005743399822,1.380467251013536,39.0,8.0
277,-1.4610265990179234,5.103764728433216,1.1313961977273423,5.913716073061625,82.0,31.0
278,-0.861748795437539,7.541578548877073,0.27210423464239974,12.398844326796967,70.0,10.0
279,-0.6930080966874556,4.33858197125718,0.44387993056453234,3.1047082166141537,51.0,11.0
280,-1.2434709110342235,4.669665124994886,0.15498982436759934,6.9247222919279885,48.0,1.0
281,-1.139303718596954,1.2411616232949074,1.2051954738399102,10.060654634901537,68.0,33.0
282,-1.4102618641314122,2.325420086171102,3.1004142819129634,3.642591347874581,52.0,8.0
283,-0.5453565004306006,7.176091961221112,1.3628405877315386,1.742701916397266,24.0,8.0
284,-0.20986664049077847,3.5285666683767105,0.11745759849389657,6.6359048180245415,53.0,65.0
285,-0.8152763923002166,3.077590146849924,1.1490376652572698,5.121967146087979,50.0,23.0
286,-1.6640189352263872,3.6500612802728747,0.5789079073097122,2.8237247084426644,49.0,1.0
287,1.2933403920709912,4.892076294358001,0.09725447691647968,8.106541696363196,54.0,21.0
288,-1.3099719194051755,2.6441397650784175,7.472553911930467,1.6258901474625405,36.0,3.0
289,0.23569133523787364,5.239208983142808,1.280030826533903,1.010933722367342,50.0,2.0
290,-1.0889185082263546,2.2463253469967372,0.9585763389405693,4.68142049701905,19.0,24.0
291,0.6347937457718915,6.56837940174091,2.0805046775008167,2.3413337282863873,31.0,11.0
292,0.9157566785237653,3.0824512808029976,0.4429725430957483,6.523906892672643,43.0,9.0
293,-0.8198422684166623,7.297680767683976,0.9360962459267608,0.4076365022037205,60.0,2.0
294,-1.899439359242936,4.948296085215735,0.6210033090439798,0.2126028827599436,43.0,1.0
295,0.6486707914619895,3.332289784941594,0.1349485944734053,5.890366142063831,55.0,6.0
296,1.9369716182640127,6.862460284933532,0.7945101907273239,4.697383742627292,68.0,41.0
297,0.43659031977444734,2.2013256550128717,0.9762680011253313,7.933015525271697,93.0,3.0
298,0.21581749141888676,3.6712046947650476,0.5643531065434952,3.0531828508250403,44.0,19.0
299,0.8625741670497582,5.043662792513218,0.13877343390608568,7.563070266053689,38.0,12.0
300,0.7086847702412851,4.988406935810817,0.09715312404194772,0.9894421014034261,48.0,10.0
301,-0.8670800734630508,1.2693103472535439,0.9938454190697397,6.187905466379863,51.0,43.0
302,-0.608336774327221,3.274097611330105,1.904346034678152,6.561024178815457,59.0,29.0
303,0.6526275611153519,5.292584076184606,2.53777466036817,7.134180108981701,64.0,27.0
304,-0.1454346159073053,2.352025136084526,0.489016991487527,0.7223926612316447,43.0,-0.0
305,1.3245836336058803,7.392211743296887,2.6502196662828474,2.277766892626009,62.0,64.0
306,-0.6174633770310644,5.945684908931588,1.682985105534682,5.610053130815865,51.0,42.0
307,0.7103841934753949,4.145180004010173,0.6068951309742108,2.872458698312094,70.0,1.0
